song_id,filepath,genre
metal_metal.00089,data/raw/gtzan/metal/metal.00089.wav,metal
country_country.00071,data/raw/gtzan/country/country.00071.wav,country
country_country.00044,data/raw/gtzan/country/country.00044.wav,country
disco_disco.00049,data/raw/gtzan/disco/disco.00049.wav,disco
jazz_jazz.00012,data/raw/gtzan/jazz/jazz.00012.wav,jazz
metal_metal.00049,data/raw/gtzan/metal/metal.00049.wav,metal
disco_disco.00024,data/raw/gtzan/disco/disco.00024.wav,disco
country_country.00007,data/raw/gtzan/country/country.00007.wav,country
jazz_jazz.00029,data/raw/gtzan/jazz/jazz.00029.wav,jazz
reggae_reggae.00032,data/raw/gtzan/reggae/reggae.00032.wav,reggae
rock_rock.00096,data/raw/gtzan/rock/rock.00096.wav,rock
blues_blues.00033,data/raw/gtzan/blues/blues.00033.wav,blues
disco_disco.00012,data/raw/gtzan/disco/disco.00012.wav,disco
classical_classical.00083,data/raw/gtzan/classical/classical.00083.wav,classical
rock_rock.00086,data/raw/gtzan/rock/rock.00086.wav,rock
hiphop_hiphop.00045,data/raw/gtzan/hiphop/hiphop.00045.wav,hiphop
country_country.00038,data/raw/gtzan/country/country.00038.wav,country
pop_pop.00051,data/raw/gtzan/pop/pop.00051.wav,pop
rock_rock.00072,data/raw/gtzan/rock/rock.00072.wav,rock
disco_disco.00087,data/raw/gtzan/disco/disco.00087.wav,disco
pop_pop.00093,data/raw/gtzan/pop/pop.00093.wav,pop
country_country.00046,data/raw/gtzan/country/country.00046.wav,country
rock_rock.00040,data/raw/gtzan/rock/rock.00040.wav,rock
reggae_reggae.00002,data/raw/gtzan/reggae/reggae.00002.wav,reggae
pop_pop.00045,data/raw/gtzan/pop/pop.00045.wav,pop
reggae_reggae.00005,data/raw/gtzan/reggae/reggae.00005.wav,reggae
hiphop_hiphop.00034,data/raw/gtzan/hiphop/hiphop.00034.wav,hiphop
rock_rock.00002,data/raw/gtzan/rock/rock.00002.wav,rock
reggae_reggae.00099,data/raw/gtzan/reggae/reggae.00099.wav,reggae
metal_metal.00050,data/raw/gtzan/metal/metal.00050.wav,metal
classical_classical.00020,data/raw/gtzan/classical/classical.00020.wav,classical
disco_disco.00055,data/raw/gtzan/disco/disco.00055.wav,disco
reggae_reggae.00034,data/raw/gtzan/reggae/reggae.00034.wav,reggae
rock_rock.00038,data/raw/gtzan/rock/rock.00038.wav,rock
country_country.00087,data/raw/gtzan/country/country.00087.wav,country
blues_blues.00004,data/raw/gtzan/blues/blues.00004.wav,blues
disco_disco.00019,data/raw/gtzan/disco/disco.00019.wav,disco
pop_pop.00024,data/raw/gtzan/pop/pop.00024.wav,pop
rock_rock.00028,data/raw/gtzan/rock/rock.00028.wav,rock
blues_blues.00015,data/raw/gtzan/blues/blues.00015.wav,blues
metal_metal.00039,data/raw/gtzan/metal/metal.00039.wav,metal
rock_rock.00073,data/raw/gtzan/rock/rock.00073.wav,rock
metal_metal.00002,data/raw/gtzan/metal/metal.00002.wav,metal
rock_rock.00091,data/raw/gtzan/rock/rock.00091.wav,rock
metal_metal.00075,data/raw/gtzan/metal/metal.00075.wav,metal
rock_rock.00097,data/raw/gtzan/rock/rock.00097.wav,rock
pop_pop.00035,data/raw/gtzan/pop/pop.00035.wav,pop
country_country.00008,data/raw/gtzan/country/country.00008.wav,country
rock_rock.00037,data/raw/gtzan/rock/rock.00037.wav,rock
hiphop_hiphop.00048,data/raw/gtzan/hiphop/hiphop.00048.wav,hiphop
pop_pop.00075,data/raw/gtzan/pop/pop.00075.wav,pop
classical_classical.00079,data/raw/gtzan/classical/classical.00079.wav,classical
metal_metal.00007,data/raw/gtzan/metal/metal.00007.wav,metal
pop_pop.00073,data/raw/gtzan/pop/pop.00073.wav,pop
hiphop_hiphop.00049,data/raw/gtzan/hiphop/hiphop.00049.wav,hiphop
rock_rock.00094,data/raw/gtzan/rock/rock.00094.wav,rock
blues_blues.00059,data/raw/gtzan/blues/blues.00059.wav,blues
pop_pop.00016,data/raw/gtzan/pop/pop.00016.wav,pop
jazz_jazz.00047,data/raw/gtzan/jazz/jazz.00047.wav,jazz
disco_disco.00002,data/raw/gtzan/disco/disco.00002.wav,disco
disco_disco.00023,data/raw/gtzan/disco/disco.00023.wav,disco
blues_blues.00006,data/raw/gtzan/blues/blues.00006.wav,blues
pop_pop.00096,data/raw/gtzan/pop/pop.00096.wav,pop
rock_rock.00001,data/raw/gtzan/rock/rock.00001.wav,rock
jazz_jazz.00051,data/raw/gtzan/jazz/jazz.00051.wav,jazz
pop_pop.00044,data/raw/gtzan/pop/pop.00044.wav,pop
pop_pop.00001,data/raw/gtzan/pop/pop.00001.wav,pop
blues_blues.00095,data/raw/gtzan/blues/blues.00095.wav,blues
classical_classical.00060,data/raw/gtzan/classical/classical.00060.wav,classical
disco_disco.00083,data/raw/gtzan/disco/disco.00083.wav,disco
blues_blues.00030,data/raw/gtzan/blues/blues.00030.wav,blues
hiphop_hiphop.00044,data/raw/gtzan/hiphop/hiphop.00044.wav,hiphop
classical_classical.00053,data/raw/gtzan/classical/classical.00053.wav,classical
pop_pop.00036,data/raw/gtzan/pop/pop.00036.wav,pop
country_country.00026,data/raw/gtzan/country/country.00026.wav,country
classical_classical.00082,data/raw/gtzan/classical/classical.00082.wav,classical
pop_pop.00042,data/raw/gtzan/pop/pop.00042.wav,pop
classical_classical.00069,data/raw/gtzan/classical/classical.00069.wav,classical
rock_rock.00039,data/raw/gtzan/rock/rock.00039.wav,rock
rock_rock.00013,data/raw/gtzan/rock/rock.00013.wav,rock
reggae_reggae.00059,data/raw/gtzan/reggae/reggae.00059.wav,reggae
metal_metal.00036,data/raw/gtzan/metal/metal.00036.wav,metal
rock_rock.00093,data/raw/gtzan/rock/rock.00093.wav,rock
jazz_jazz.00017,data/raw/gtzan/jazz/jazz.00017.wav,jazz
blues_blues.00056,data/raw/gtzan/blues/blues.00056.wav,blues
country_country.00056,data/raw/gtzan/country/country.00056.wav,country
classical_classical.00005,data/raw/gtzan/classical/classical.00005.wav,classical
metal_metal.00079,data/raw/gtzan/metal/metal.00079.wav,metal
pop_pop.00034,data/raw/gtzan/pop/pop.00034.wav,pop
metal_metal.00072,data/raw/gtzan/metal/metal.00072.wav,metal
blues_blues.00058,data/raw/gtzan/blues/blues.00058.wav,blues
jazz_jazz.00008,data/raw/gtzan/jazz/jazz.00008.wav,jazz
classical_classical.00013,data/raw/gtzan/classical/classical.00013.wav,classical
metal_metal.00043,data/raw/gtzan/metal/metal.00043.wav,metal
metal_metal.00068,data/raw/gtzan/metal/metal.00068.wav,metal
hiphop_hiphop.00038,data/raw/gtzan/hiphop/hiphop.00038.wav,hiphop
jazz_jazz.00030,data/raw/gtzan/jazz/jazz.00030.wav,jazz
hiphop_hiphop.00002,data/raw/gtzan/hiphop/hiphop.00002.wav,hiphop
reggae_reggae.00057,data/raw/gtzan/reggae/reggae.00057.wav,reggae
metal_metal.00071,data/raw/gtzan/metal/metal.00071.wav,metal
jazz_jazz.00078,data/raw/gtzan/jazz/jazz.00078.wav,jazz
reggae_reggae.00085,data/raw/gtzan/reggae/reggae.00085.wav,reggae
pop_pop.00056,data/raw/gtzan/pop/pop.00056.wav,pop
blues_blues.00005,data/raw/gtzan/blues/blues.00005.wav,blues
disco_disco.00088,data/raw/gtzan/disco/disco.00088.wav,disco
rock_rock.00016,data/raw/gtzan/rock/rock.00016.wav,rock
disco_disco.00036,data/raw/gtzan/disco/disco.00036.wav,disco
reggae_reggae.00018,data/raw/gtzan/reggae/reggae.00018.wav,reggae
jazz_jazz.00062,data/raw/gtzan/jazz/jazz.00062.wav,jazz
disco_disco.00084,data/raw/gtzan/disco/disco.00084.wav,disco
classical_classical.00008,data/raw/gtzan/classical/classical.00008.wav,classical
classical_classical.00058,data/raw/gtzan/classical/classical.00058.wav,classical
pop_pop.00047,data/raw/gtzan/pop/pop.00047.wav,pop
classical_classical.00030,data/raw/gtzan/classical/classical.00030.wav,classical
disco_disco.00073,data/raw/gtzan/disco/disco.00073.wav,disco
country_country.00051,data/raw/gtzan/country/country.00051.wav,country
country_country.00035,data/raw/gtzan/country/country.00035.wav,country
rock_rock.00043,data/raw/gtzan/rock/rock.00043.wav,rock
country_country.00003,data/raw/gtzan/country/country.00003.wav,country
reggae_reggae.00025,data/raw/gtzan/reggae/reggae.00025.wav,reggae
country_country.00083,data/raw/gtzan/country/country.00083.wav,country
metal_metal.00027,data/raw/gtzan/metal/metal.00027.wav,metal
reggae_reggae.00004,data/raw/gtzan/reggae/reggae.00004.wav,reggae
reggae_reggae.00071,data/raw/gtzan/reggae/reggae.00071.wav,reggae
classical_classical.00050,data/raw/gtzan/classical/classical.00050.wav,classical
metal_metal.00020,data/raw/gtzan/metal/metal.00020.wav,metal
pop_pop.00038,data/raw/gtzan/pop/pop.00038.wav,pop
rock_rock.00076,data/raw/gtzan/rock/rock.00076.wav,rock
reggae_reggae.00011,data/raw/gtzan/reggae/reggae.00011.wav,reggae
rock_rock.00067,data/raw/gtzan/rock/rock.00067.wav,rock
pop_pop.00071,data/raw/gtzan/pop/pop.00071.wav,pop
jazz_jazz.00058,data/raw/gtzan/jazz/jazz.00058.wav,jazz
jazz_jazz.00084,data/raw/gtzan/jazz/jazz.00084.wav,jazz
disco_disco.00080,data/raw/gtzan/disco/disco.00080.wav,disco
country_country.00021,data/raw/gtzan/country/country.00021.wav,country
disco_disco.00089,data/raw/gtzan/disco/disco.00089.wav,disco
blues_blues.00040,data/raw/gtzan/blues/blues.00040.wav,blues
reggae_reggae.00092,data/raw/gtzan/reggae/reggae.00092.wav,reggae
reggae_reggae.00047,data/raw/gtzan/reggae/reggae.00047.wav,reggae
classical_classical.00026,data/raw/gtzan/classical/classical.00026.wav,classical
blues_blues.00076,data/raw/gtzan/blues/blues.00076.wav,blues
blues_blues.00028,data/raw/gtzan/blues/blues.00028.wav,blues
blues_blues.00049,data/raw/gtzan/blues/blues.00049.wav,blues
reggae_reggae.00061,data/raw/gtzan/reggae/reggae.00061.wav,reggae
rock_rock.00007,data/raw/gtzan/rock/rock.00007.wav,rock
rock_rock.00078,data/raw/gtzan/rock/rock.00078.wav,rock
classical_classical.00003,data/raw/gtzan/classical/classical.00003.wav,classical
rock_rock.00080,data/raw/gtzan/rock/rock.00080.wav,rock
classical_classical.00074,data/raw/gtzan/classical/classical.00074.wav,classical
reggae_reggae.00062,data/raw/gtzan/reggae/reggae.00062.wav,reggae
jazz_jazz.00095,data/raw/gtzan/jazz/jazz.00095.wav,jazz
blues_blues.00045,data/raw/gtzan/blues/blues.00045.wav,blues
metal_metal.00045,data/raw/gtzan/metal/metal.00045.wav,metal
country_country.00002,data/raw/gtzan/country/country.00002.wav,country
disco_disco.00028,data/raw/gtzan/disco/disco.00028.wav,disco
country_country.00092,data/raw/gtzan/country/country.00092.wav,country
hiphop_hiphop.00009,data/raw/gtzan/hiphop/hiphop.00009.wav,hiphop
disco_disco.00064,data/raw/gtzan/disco/disco.00064.wav,disco
country_country.00058,data/raw/gtzan/country/country.00058.wav,country
metal_metal.00022,data/raw/gtzan/metal/metal.00022.wav,metal
rock_rock.00070,data/raw/gtzan/rock/rock.00070.wav,rock
country_country.00006,data/raw/gtzan/country/country.00006.wav,country
classical_classical.00057,data/raw/gtzan/classical/classical.00057.wav,classical
classical_classical.00052,data/raw/gtzan/classical/classical.00052.wav,classical
blues_blues.00036,data/raw/gtzan/blues/blues.00036.wav,blues
classical_classical.00077,data/raw/gtzan/classical/classical.00077.wav,classical
disco_disco.00008,data/raw/gtzan/disco/disco.00008.wav,disco
hiphop_hiphop.00035,data/raw/gtzan/hiphop/hiphop.00035.wav,hiphop
metal_metal.00028,data/raw/gtzan/metal/metal.00028.wav,metal
pop_pop.00083,data/raw/gtzan/pop/pop.00083.wav,pop
blues_blues.00017,data/raw/gtzan/blues/blues.00017.wav,blues
country_country.00032,data/raw/gtzan/country/country.00032.wav,country
disco_disco.00042,data/raw/gtzan/disco/disco.00042.wav,disco
rock_rock.00088,data/raw/gtzan/rock/rock.00088.wav,rock
metal_metal.00099,data/raw/gtzan/metal/metal.00099.wav,metal
reggae_reggae.00045,data/raw/gtzan/reggae/reggae.00045.wav,reggae
classical_classical.00063,data/raw/gtzan/classical/classical.00063.wav,classical
jazz_jazz.00036,data/raw/gtzan/jazz/jazz.00036.wav,jazz
reggae_reggae.00009,data/raw/gtzan/reggae/reggae.00009.wav,reggae
metal_metal.00074,data/raw/gtzan/metal/metal.00074.wav,metal
metal_metal.00076,data/raw/gtzan/metal/metal.00076.wav,metal
classical_classical.00037,data/raw/gtzan/classical/classical.00037.wav,classical
reggae_reggae.00064,data/raw/gtzan/reggae/reggae.00064.wav,reggae
metal_metal.00005,data/raw/gtzan/metal/metal.00005.wav,metal
hiphop_hiphop.00065,data/raw/gtzan/hiphop/hiphop.00065.wav,hiphop
classical_classical.00051,data/raw/gtzan/classical/classical.00051.wav,classical
classical_classical.00015,data/raw/gtzan/classical/classical.00015.wav,classical
classical_classical.00014,data/raw/gtzan/classical/classical.00014.wav,classical
hiphop_hiphop.00058,data/raw/gtzan/hiphop/hiphop.00058.wav,hiphop
blues_blues.00022,data/raw/gtzan/blues/blues.00022.wav,blues
reggae_reggae.00082,data/raw/gtzan/reggae/reggae.00082.wav,reggae
reggae_reggae.00039,data/raw/gtzan/reggae/reggae.00039.wav,reggae
rock_rock.00081,data/raw/gtzan/rock/rock.00081.wav,rock
rock_rock.00059,data/raw/gtzan/rock/rock.00059.wav,rock
jazz_jazz.00056,data/raw/gtzan/jazz/jazz.00056.wav,jazz
metal_metal.00001,data/raw/gtzan/metal/metal.00001.wav,metal
classical_classical.00024,data/raw/gtzan/classical/classical.00024.wav,classical
disco_disco.00001,data/raw/gtzan/disco/disco.00001.wav,disco
rock_rock.00085,data/raw/gtzan/rock/rock.00085.wav,rock
classical_classical.00025,data/raw/gtzan/classical/classical.00025.wav,classical
classical_classical.00073,data/raw/gtzan/classical/classical.00073.wav,classical
reggae_reggae.00043,data/raw/gtzan/reggae/reggae.00043.wav,reggae
reggae_reggae.00014,data/raw/gtzan/reggae/reggae.00014.wav,reggae
reggae_reggae.00016,data/raw/gtzan/reggae/reggae.00016.wav,reggae
rock_rock.00010,data/raw/gtzan/rock/rock.00010.wav,rock
rock_rock.00008,data/raw/gtzan/rock/rock.00008.wav,rock
country_country.00015,data/raw/gtzan/country/country.00015.wav,country
blues_blues.00038,data/raw/gtzan/blues/blues.00038.wav,blues
hiphop_hiphop.00074,data/raw/gtzan/hiphop/hiphop.00074.wav,hiphop
jazz_jazz.00004,data/raw/gtzan/jazz/jazz.00004.wav,jazz
reggae_reggae.00037,data/raw/gtzan/reggae/reggae.00037.wav,reggae
blues_blues.00080,data/raw/gtzan/blues/blues.00080.wav,blues
hiphop_hiphop.00037,data/raw/gtzan/hiphop/hiphop.00037.wav,hiphop
rock_rock.00075,data/raw/gtzan/rock/rock.00075.wav,rock
country_country.00040,data/raw/gtzan/country/country.00040.wav,country
reggae_reggae.00012,data/raw/gtzan/reggae/reggae.00012.wav,reggae
pop_pop.00011,data/raw/gtzan/pop/pop.00011.wav,pop
classical_classical.00099,data/raw/gtzan/classical/classical.00099.wav,classical
hiphop_hiphop.00056,data/raw/gtzan/hiphop/hiphop.00056.wav,hiphop
country_country.00028,data/raw/gtzan/country/country.00028.wav,country
jazz_jazz.00098,data/raw/gtzan/jazz/jazz.00098.wav,jazz
blues_blues.00008,data/raw/gtzan/blues/blues.00008.wav,blues
disco_disco.00091,data/raw/gtzan/disco/disco.00091.wav,disco
country_country.00017,data/raw/gtzan/country/country.00017.wav,country
classical_classical.00076,data/raw/gtzan/classical/classical.00076.wav,classical
classical_classical.00048,data/raw/gtzan/classical/classical.00048.wav,classical
metal_metal.00008,data/raw/gtzan/metal/metal.00008.wav,metal
country_country.00082,data/raw/gtzan/country/country.00082.wav,country
country_country.00020,data/raw/gtzan/country/country.00020.wav,country
reggae_reggae.00001,data/raw/gtzan/reggae/reggae.00001.wav,reggae
pop_pop.00039,data/raw/gtzan/pop/pop.00039.wav,pop
blues_blues.00077,data/raw/gtzan/blues/blues.00077.wav,blues
blues_blues.00012,data/raw/gtzan/blues/blues.00012.wav,blues
jazz_jazz.00049,data/raw/gtzan/jazz/jazz.00049.wav,jazz
classical_classical.00038,data/raw/gtzan/classical/classical.00038.wav,classical
disco_disco.00067,data/raw/gtzan/disco/disco.00067.wav,disco
jazz_jazz.00063,data/raw/gtzan/jazz/jazz.00063.wav,jazz
jazz_jazz.00010,data/raw/gtzan/jazz/jazz.00010.wav,jazz
disco_disco.00032,data/raw/gtzan/disco/disco.00032.wav,disco
reggae_reggae.00030,data/raw/gtzan/reggae/reggae.00030.wav,reggae
blues_blues.00047,data/raw/gtzan/blues/blues.00047.wav,blues
disco_disco.00048,data/raw/gtzan/disco/disco.00048.wav,disco
jazz_jazz.00046,data/raw/gtzan/jazz/jazz.00046.wav,jazz
country_country.00049,data/raw/gtzan/country/country.00049.wav,country
reggae_reggae.00048,data/raw/gtzan/reggae/reggae.00048.wav,reggae
hiphop_hiphop.00099,data/raw/gtzan/hiphop/hiphop.00099.wav,hiphop
pop_pop.00080,data/raw/gtzan/pop/pop.00080.wav,pop
hiphop_hiphop.00078,data/raw/gtzan/hiphop/hiphop.00078.wav,hiphop
reggae_reggae.00019,data/raw/gtzan/reggae/reggae.00019.wav,reggae
jazz_jazz.00048,data/raw/gtzan/jazz/jazz.00048.wav,jazz
hiphop_hiphop.00001,data/raw/gtzan/hiphop/hiphop.00001.wav,hiphop
pop_pop.00050,data/raw/gtzan/pop/pop.00050.wav,pop
classical_classical.00062,data/raw/gtzan/classical/classical.00062.wav,classical
hiphop_hiphop.00079,data/raw/gtzan/hiphop/hiphop.00079.wav,hiphop
classical_classical.00054,data/raw/gtzan/classical/classical.00054.wav,classical
blues_blues.00062,data/raw/gtzan/blues/blues.00062.wav,blues
jazz_jazz.00054,data/raw/gtzan/jazz/jazz.00054.wav,jazz
classical_classical.00000,data/raw/gtzan/classical/classical.00000.wav,classical
blues_blues.00054,data/raw/gtzan/blues/blues.00054.wav,blues
disco_disco.00082,data/raw/gtzan/disco/disco.00082.wav,disco
country_country.00045,data/raw/gtzan/country/country.00045.wav,country
country_country.00048,data/raw/gtzan/country/country.00048.wav,country
metal_metal.00026,data/raw/gtzan/metal/metal.00026.wav,metal
country_country.00061,data/raw/gtzan/country/country.00061.wav,country
blues_blues.00069,data/raw/gtzan/blues/blues.00069.wav,blues
reggae_reggae.00097,data/raw/gtzan/reggae/reggae.00097.wav,reggae
rock_rock.00012,data/raw/gtzan/rock/rock.00012.wav,rock
pop_pop.00005,data/raw/gtzan/pop/pop.00005.wav,pop
metal_metal.00086,data/raw/gtzan/metal/metal.00086.wav,metal
hiphop_hiphop.00003,data/raw/gtzan/hiphop/hiphop.00003.wav,hiphop
jazz_jazz.00041,data/raw/gtzan/jazz/jazz.00041.wav,jazz
jazz_jazz.00093,data/raw/gtzan/jazz/jazz.00093.wav,jazz
reggae_reggae.00084,data/raw/gtzan/reggae/reggae.00084.wav,reggae
hiphop_hiphop.00021,data/raw/gtzan/hiphop/hiphop.00021.wav,hiphop
blues_blues.00098,data/raw/gtzan/blues/blues.00098.wav,blues
pop_pop.00081,data/raw/gtzan/pop/pop.00081.wav,pop
metal_metal.00059,data/raw/gtzan/metal/metal.00059.wav,metal
disco_disco.00061,data/raw/gtzan/disco/disco.00061.wav,disco
rock_rock.00019,data/raw/gtzan/rock/rock.00019.wav,rock
reggae_reggae.00067,data/raw/gtzan/reggae/reggae.00067.wav,reggae
classical_classical.00075,data/raw/gtzan/classical/classical.00075.wav,classical
disco_disco.00005,data/raw/gtzan/disco/disco.00005.wav,disco
jazz_jazz.00043,data/raw/gtzan/jazz/jazz.00043.wav,jazz
country_country.00036,data/raw/gtzan/country/country.00036.wav,country
classical_classical.00031,data/raw/gtzan/classical/classical.00031.wav,classical
disco_disco.00052,data/raw/gtzan/disco/disco.00052.wav,disco
jazz_jazz.00070,data/raw/gtzan/jazz/jazz.00070.wav,jazz
reggae_reggae.00083,data/raw/gtzan/reggae/reggae.00083.wav,reggae
hiphop_hiphop.00055,data/raw/gtzan/hiphop/hiphop.00055.wav,hiphop
pop_pop.00065,data/raw/gtzan/pop/pop.00065.wav,pop
blues_blues.00083,data/raw/gtzan/blues/blues.00083.wav,blues
country_country.00050,data/raw/gtzan/country/country.00050.wav,country
rock_rock.00066,data/raw/gtzan/rock/rock.00066.wav,rock
pop_pop.00030,data/raw/gtzan/pop/pop.00030.wav,pop
reggae_reggae.00078,data/raw/gtzan/reggae/reggae.00078.wav,reggae
jazz_jazz.00031,data/raw/gtzan/jazz/jazz.00031.wav,jazz
pop_pop.00049,data/raw/gtzan/pop/pop.00049.wav,pop
jazz_jazz.00037,data/raw/gtzan/jazz/jazz.00037.wav,jazz
disco_disco.00066,data/raw/gtzan/disco/disco.00066.wav,disco
rock_rock.00044,data/raw/gtzan/rock/rock.00044.wav,rock
jazz_jazz.00019,data/raw/gtzan/jazz/jazz.00019.wav,jazz
blues_blues.00009,data/raw/gtzan/blues/blues.00009.wav,blues
blues_blues.00024,data/raw/gtzan/blues/blues.00024.wav,blues
hiphop_hiphop.00013,data/raw/gtzan/hiphop/hiphop.00013.wav,hiphop
pop_pop.00014,data/raw/gtzan/pop/pop.00014.wav,pop
classical_classical.00009,data/raw/gtzan/classical/classical.00009.wav,classical
classical_classical.00085,data/raw/gtzan/classical/classical.00085.wav,classical
classical_classical.00092,data/raw/gtzan/classical/classical.00092.wav,classical
rock_rock.00042,data/raw/gtzan/rock/rock.00042.wav,rock
hiphop_hiphop.00072,data/raw/gtzan/hiphop/hiphop.00072.wav,hiphop
jazz_jazz.00024,data/raw/gtzan/jazz/jazz.00024.wav,jazz
reggae_reggae.00027,data/raw/gtzan/reggae/reggae.00027.wav,reggae
reggae_reggae.00044,data/raw/gtzan/reggae/reggae.00044.wav,reggae
rock_rock.00060,data/raw/gtzan/rock/rock.00060.wav,rock
country_country.00034,data/raw/gtzan/country/country.00034.wav,country
rock_rock.00000,data/raw/gtzan/rock/rock.00000.wav,rock
classical_classical.00042,data/raw/gtzan/classical/classical.00042.wav,classical
country_country.00027,data/raw/gtzan/country/country.00027.wav,country
hiphop_hiphop.00000,data/raw/gtzan/hiphop/hiphop.00000.wav,hiphop
hiphop_hiphop.00032,data/raw/gtzan/hiphop/hiphop.00032.wav,hiphop
disco_disco.00017,data/raw/gtzan/disco/disco.00017.wav,disco
hiphop_hiphop.00053,data/raw/gtzan/hiphop/hiphop.00053.wav,hiphop
rock_rock.00018,data/raw/gtzan/rock/rock.00018.wav,rock
reggae_reggae.00000,data/raw/gtzan/reggae/reggae.00000.wav,reggae
classical_classical.00021,data/raw/gtzan/classical/classical.00021.wav,classical
rock_rock.00090,data/raw/gtzan/rock/rock.00090.wav,rock
rock_rock.00026,data/raw/gtzan/rock/rock.00026.wav,rock
blues_blues.00018,data/raw/gtzan/blues/blues.00018.wav,blues
reggae_reggae.00072,data/raw/gtzan/reggae/reggae.00072.wav,reggae
blues_blues.00061,data/raw/gtzan/blues/blues.00061.wav,blues
disco_disco.00076,data/raw/gtzan/disco/disco.00076.wav,disco
disco_disco.00065,data/raw/gtzan/disco/disco.00065.wav,disco
pop_pop.00061,data/raw/gtzan/pop/pop.00061.wav,pop
classical_classical.00055,data/raw/gtzan/classical/classical.00055.wav,classical
rock_rock.00079,data/raw/gtzan/rock/rock.00079.wav,rock
classical_classical.00067,data/raw/gtzan/classical/classical.00067.wav,classical
reggae_reggae.00013,data/raw/gtzan/reggae/reggae.00013.wav,reggae
hiphop_hiphop.00026,data/raw/gtzan/hiphop/hiphop.00026.wav,hiphop
blues_blues.00081,data/raw/gtzan/blues/blues.00081.wav,blues
rock_rock.00024,data/raw/gtzan/rock/rock.00024.wav,rock
disco_disco.00077,data/raw/gtzan/disco/disco.00077.wav,disco
reggae_reggae.00073,data/raw/gtzan/reggae/reggae.00073.wav,reggae
rock_rock.00033,data/raw/gtzan/rock/rock.00033.wav,rock
rock_rock.00009,data/raw/gtzan/rock/rock.00009.wav,rock
reggae_reggae.00029,data/raw/gtzan/reggae/reggae.00029.wav,reggae
country_country.00024,data/raw/gtzan/country/country.00024.wav,country
country_country.00073,data/raw/gtzan/country/country.00073.wav,country
classical_classical.00046,data/raw/gtzan/classical/classical.00046.wav,classical
classical_classical.00086,data/raw/gtzan/classical/classical.00086.wav,classical
pop_pop.00022,data/raw/gtzan/pop/pop.00022.wav,pop
metal_metal.00063,data/raw/gtzan/metal/metal.00063.wav,metal
metal_metal.00058,data/raw/gtzan/metal/metal.00058.wav,metal
pop_pop.00037,data/raw/gtzan/pop/pop.00037.wav,pop
country_country.00086,data/raw/gtzan/country/country.00086.wav,country
disco_disco.00072,data/raw/gtzan/disco/disco.00072.wav,disco
rock_rock.00045,data/raw/gtzan/rock/rock.00045.wav,rock
jazz_jazz.00090,data/raw/gtzan/jazz/jazz.00090.wav,jazz
classical_classical.00039,data/raw/gtzan/classical/classical.00039.wav,classical
jazz_jazz.00050,data/raw/gtzan/jazz/jazz.00050.wav,jazz
metal_metal.00032,data/raw/gtzan/metal/metal.00032.wav,metal
classical_classical.00002,data/raw/gtzan/classical/classical.00002.wav,classical
jazz_jazz.00005,data/raw/gtzan/jazz/jazz.00005.wav,jazz
country_country.00098,data/raw/gtzan/country/country.00098.wav,country
jazz_jazz.00023,data/raw/gtzan/jazz/jazz.00023.wav,jazz
disco_disco.00022,data/raw/gtzan/disco/disco.00022.wav,disco
reggae_reggae.00095,data/raw/gtzan/reggae/reggae.00095.wav,reggae
pop_pop.00027,data/raw/gtzan/pop/pop.00027.wav,pop
blues_blues.00090,data/raw/gtzan/blues/blues.00090.wav,blues
metal_metal.00098,data/raw/gtzan/metal/metal.00098.wav,metal
jazz_jazz.00027,data/raw/gtzan/jazz/jazz.00027.wav,jazz
metal_metal.00061,data/raw/gtzan/metal/metal.00061.wav,metal
country_country.00013,data/raw/gtzan/country/country.00013.wav,country
hiphop_hiphop.00073,data/raw/gtzan/hiphop/hiphop.00073.wav,hiphop
pop_pop.00089,data/raw/gtzan/pop/pop.00089.wav,pop
reggae_reggae.00010,data/raw/gtzan/reggae/reggae.00010.wav,reggae
country_country.00081,data/raw/gtzan/country/country.00081.wav,country
blues_blues.00035,data/raw/gtzan/blues/blues.00035.wav,blues
classical_classical.00023,data/raw/gtzan/classical/classical.00023.wav,classical
rock_rock.00004,data/raw/gtzan/rock/rock.00004.wav,rock
metal_metal.00004,data/raw/gtzan/metal/metal.00004.wav,metal
country_country.00039,data/raw/gtzan/country/country.00039.wav,country
classical_classical.00084,data/raw/gtzan/classical/classical.00084.wav,classical
reggae_reggae.00070,data/raw/gtzan/reggae/reggae.00070.wav,reggae
classical_classical.00044,data/raw/gtzan/classical/classical.00044.wav,classical
pop_pop.00087,data/raw/gtzan/pop/pop.00087.wav,pop
blues_blues.00026,data/raw/gtzan/blues/blues.00026.wav,blues
jazz_jazz.00039,data/raw/gtzan/jazz/jazz.00039.wav,jazz
pop_pop.00002,data/raw/gtzan/pop/pop.00002.wav,pop
reggae_reggae.00035,data/raw/gtzan/reggae/reggae.00035.wav,reggae
metal_metal.00014,data/raw/gtzan/metal/metal.00014.wav,metal
pop_pop.00053,data/raw/gtzan/pop/pop.00053.wav,pop
disco_disco.00069,data/raw/gtzan/disco/disco.00069.wav,disco
disco_disco.00039,data/raw/gtzan/disco/disco.00039.wav,disco
jazz_jazz.00044,data/raw/gtzan/jazz/jazz.00044.wav,jazz
classical_classical.00056,data/raw/gtzan/classical/classical.00056.wav,classical
blues_blues.00034,data/raw/gtzan/blues/blues.00034.wav,blues
